-9.89814e+00 -9.95539e+00 -9.99511e+00
-1.00164e+01 -1.00187e+01 -1.00017e+01
-9.96540e+00 -9.91017e+00 -9.83666e+00
-9.74584e+00 -9.63897e+00 -9.51756e+00
-9.38333e+00 -9.23815e+00 -9.08405e+00
-8.92311e+00 -8.75744e+00 -8.58914e+00
-8.42026e+00 -8.25275e+00 -8.08847e+00
-7.92911e+00 -7.77623e+00 -7.63122e+00
-7.49532e+00 -7.36960e+00 -7.25496e+00
-7.15216e+00 -7.06181e+00 -6.98439e+00
-6.92027e+00 -6.86971e+00 -6.83286e+00
-6.80980e+00 -6.80053e+00 -6.80498e+00
-6.82302e+00 -6.85446e+00 -6.89907e+00
-6.95655e+00 -7.02656e+00 -7.10871e+00
-7.20253e+00 -7.30751e+00 -7.42306e+00
-7.54851e+00 -7.68310e+00 -7.82599e+00
-7.97622e+00 -8.13273e+00 -8.29432e+00
-8.45969e+00 -8.62740e+00 -8.79588e+00
-8.96344e+00 -9.12828e+00 -9.28850e+00
-9.44211e+00 -9.58709e+00 -9.72140e+00
-9.84302e+00 -9.95001e+00 -1.00405e+01
-1.01129e+01 -1.01658e+01 -1.01980e+01
-1.02085e+01 -1.01971e+01 -1.01634e+01
-1.01078e+01 -1.00309e+01 -9.93378e+00
-9.81777e+00 -9.68457e+00 -9.53614e+00
-9.37465e+00 -9.20242e+00 -9.02187e+00
-8.83547e+00 -8.64565e+00 -8.45479e+00
-8.26516e+00 -8.07889e+00 -7.89795e+00
-7.72411e+00 -7.55896e+00 -7.40389e+00
-7.26008e+00 -7.12854e+00 -7.01009e+00
-6.90538e+00 -6.81494e+00 -6.73913e+00
-6.67822e+00 -6.63234e+00 -6.60156e+00
-6.58587e+00 -6.58518e+00 -6.59935e+00
-6.62819e+00 -6.67146e+00 -6.72887e+00
-6.80009e+00 -6.88474e+00 -6.98239e+00
-7.09256e+00 -7.21469e+00 -7.34815e+00
-7.49223e+00 -7.64611e+00 -7.80888e+00
-7.97948e+00 -8.15674e+00 -8.33933e+00
-8.52579e+00 -8.71447e+00 -8.90358e+00
-9.09119e+00 -9.27521e+00 -9.45342e+00
-9.62354e+00 -9.78319e+00 -9.92999e+00
-1.00616e+01 -1.01758e+01 -1.02704e+01
-1.03436e+01 -1.03937e+01 -1.04196e+01
-1.04204e+01 -1.03956e+01 -1.03453e+01
-1.02700e+01 -1.01707e+01 -1.00488e+01
-9.90623e+00 -9.74504e+00 -9.56774e+00
-9.37701e+00 -9.17564e+00 -8.96652e+00
-8.75252e+00 -8.53643e+00 -8.32093e+00
-8.10852e+00 -7.90153e+00 -7.70202e+00
-7.51185e+00 -7.33263e+00 -7.16572e+00
-7.01226e+00 -6.87318e+00 -6.74922e+00
-6.64092e+00 -6.54868e+00 -6.47277e+00
-6.41333e+00 -6.37041e+00 -6.34398e+00
-6.33393e+00 -6.34011e+00 -6.36232e+00
-6.40030e+00 -6.45380e+00 -6.52248e+00
-6.60600e+00 -6.70398e+00 -6.81598e+00
-6.94150e+00 -7.07999e+00 -7.23083e+00
-7.39327e+00 -7.56649e+00 -7.74952e+00
-7.94127e+00 -8.14048e+00 -8.34570e+00
-8.55532e+00 -8.76754e+00 -8.98034e+00
-9.19151e+00 -9.39868e+00 -9.59928e+00
-9.79066e+00 -9.97003e+00 -1.01346e+01
-1.02816e+01 -1.04083e+01 -1.05123e+01
-1.05914e+01 -1.06436e+01 -1.06676e+01
-1.06624e+01 -1.06275e+01 -1.05631e+01
-1.04700e+01 -1.03494e+01 -1.02033e+01
-1.00338e+01 -9.84382e+00 -9.63623e+00
-9.41433e+00 -9.18147e+00 -8.94106e+00
-8.69645e+00 -8.45084e+00 -8.20727e+00
-7.96854e+00 -7.73717e+00 -7.51540e+00
-7.30516e+00 -7.10811e+00 -6.92561e+00
-6.75876e+00 -6.60842e+00 -6.47522e+00
-6.35963e+00 -6.26192e+00 -6.18224e+00
-6.12064e+00 -6.07706e+00 -6.05137e+00
-6.04339e+00 -6.05289e+00 -6.07963e+00
-6.12331e+00 -6.18365e+00 -6.26031e+00
-6.35296e+00 -6.46122e+00 -6.58470e+00
-6.72293e+00 -6.87540e+00 -7.04153e+00
-7.22064e+00 -7.41192e+00 -7.61445e+00
-7.82714e+00 -8.04871e+00 -8.27770e+00
-8.51240e+00 -8.75089e+00 -8.99099e+00
-9.23027e+00 -9.46607e+00 -9.69548e+00
-9.91541e+00 -1.01226e+01 -1.03139e+01
-1.04857e+01 -1.06350e+01 -1.07586e+01
-1.08538e+01 -1.09183e+01 -1.09500e+01
-1.09479e+01 -1.09112e+01 -1.08401e+01
-1.07353e+01 -1.05984e+01 -1.04316e+01
-1.02377e+01 -1.00198e+01 -9.78163e+00
-9.52710e+00 -9.26024e+00 -8.98507e+00
-8.70555e+00 -8.42545e+00 -8.14827e+00
-7.87722e+00 -7.61515e+00 -7.36453e+00
-7.12749e+00 -6.90578e+00 -6.70081e+00
-6.51369e+00 -6.34524e+00 -6.19602e+00
-6.06641e+00 -5.95658e+00 -5.86657e+00
-5.79630e+00 -5.74563e+00 -5.71431e+00
-5.70209e+00 -5.70866e+00 -5.73373e+00
-5.77697e+00 -5.83807e+00 -5.91671e+00
-6.01256e+00 -6.12532e+00 -6.25463e+00
-6.40012e+00 -6.56138e+00 -6.73793e+00
-6.92922e+00 -7.13458e+00 -7.35322e+00
-7.58418e+00 -7.82630e+00 -8.07821e+00
-8.33830e+00 -8.60466e+00 -8.87508e+00
-9.14705e+00 -9.41773e+00 -9.68397e+00
-9.94231e+00 -1.01891e+01 -1.04203e+01
-1.06322e+01 -1.08205e+01 -1.09814e+01
-1.11114e+01 -1.12070e+01 -1.12658e+01
-1.12855e+01 -1.12649e+01 -1.12036e+01
-1.11022e+01 -1.09619e+01 -1.07852e+01
-1.05750e+01 -1.03350e+01 -1.00695e+01
-9.78324e+00 -9.48091e+00 -9.16744e+00
-8.84761e+00 -8.52598e+00 -8.20682e+00
-7.89397e+00 -7.59086e+00 -7.30043e+00
-7.02518e+00 -6.76713e+00 -6.52789e+00
-6.30867e+00 -6.11034e+00 -5.93347e+00
-5.77837e+00 -5.64514e+00 -5.53371e+00
-5.44391e+00 -5.37544e+00 -5.32796e+00
-5.30110e+00 -5.29446e+00 -5.30765e+00
-5.34029e+00 -5.39203e+00 -5.46254e+00
-5.55151e+00 -5.65866e+00 -5.78374e+00
-5.92647e+00 -6.08659e+00 -6.26379e+00
-6.45774e+00 -6.66801e+00 -6.89407e+00
-7.13526e+00 -7.39075e+00 -7.65949e+00
-7.94018e+00 -8.23124e+00 -8.53075e+00
-8.83642e+00 -9.14555e+00 -9.45507e+00
-9.76142e+00 -1.00607e+01 -1.03486e+01
-1.06205e+01 -1.08716e+01 -1.10969e+01
-1.12916e+01 -1.14511e+01 -1.15711e+01
-1.16481e+01 -1.16793e+01 -1.16629e+01
-1.15980e+01 -1.14852e+01 -1.13260e+01
-1.11231e+01 -1.08802e+01 -1.06020e+01
-1.02936e+01 -9.96085e+00 -9.60959e+00
-9.24581e+00 -8.87532e+00 -8.50360e+00
-8.13568e+00 -7.77606e+00 -7.42865e+00
-7.09676e+00 -6.78310e+00 -6.48981e+00
